Date,Open,High,Close,Volume
2000-01-03,16.25,16.3333,16.2917,2324400
2000-01-04,15.21,15.7083,14.4167,1063500
2000-01-05,14.3333,14.3333,14.3333,762300
2000-01-06,13.9167,15.0417,14.5833,1103100
2000-01-07,14.625,14.625,14.125,738600
2000-01-10,15.23,16.4167,15.9377,2339700
2000-01-11,16.1667,16.25,14.4793,2114100
2000-01-12,14.6267,15.625,15.0627,1530000
2000-01-13,15.3133,15.9793,15.9167,723600
2000-01-14,16.1867,16.5417,16.271,985800
2000-01-17,16.1867,16.5417,16.271,0
2000-01-18,16.0433,16.4583,16.1667,1712100
2000-01-19,16.3333,17.3333,17.146,1823100
2000-01-20,17.3433,17.4583,16.625,841200
2000-01-21,16.7933,16.9167,16.5417,812400
2000-01-24,16.6667,16.8127,16.1667,607500
2000-01-25,15.9167,16.0,15.2293,748800
2000-01-26,15.1867,15.6667,15.520999999999999,525000
2000-01-27,15.6267,16.573,15.520999999999999,489000
2000-01-28,15.4367,15.4377,14.3333,538500
2000-01-31,14.51,14.520999999999999,14.375,901800
2000-02-01,14.3533,14.8543,14.75,470400
2000-02-02,15.21,16.0,15.625,592200
2000-02-03,16.1133,16.1667,16.1043,537600
2000-02-04,16.1367,16.4583,16.1667,561600
2000-02-07,16.48,16.5,15.875,570900
2000-02-08,16.125,16.125,15.9377,324300
2000-02-09,16.0,16.021,15.125,300600
2000-02-10,15.1667,15.5417,15.5417,316500
2000-02-11,15.5433,15.6667,15.5,427800
2000-02-14,15.46,15.5417,14.8127,360300
2000-02-15,15.5,15.5729,15.25,248700
2000-02-16,15.125,15.125,14.4167,394800
2000-02-17,14.6267,14.7293,14.3543,504000
2000-02-18,14.3533,14.375,13.1667,390900
2000-02-21,14.3533,14.375,13.1667,0
2000-02-22,13.28,13.6667,13.3333,1121100
2000-02-23,13.46,14.2917,14.1043,564000
2000-02-24,14.27,14.270999999999999,13.2083,366600
2000-02-25,13.21,14.125,13.9167,602700
2000-02-28,14.0833,14.270999999999999,13.7917,1067100
2000-02-29,14.02,14.020999999999999,13.3333,819000
2000-03-01,13.3233,13.770999999999999,13.5417,1668600
2000-03-02,13.6467,13.8333,12.7917,827100
2000-03-03,13.2917,13.2917,13.1042,1003200
2000-03-06,13.27,13.3333,13.0417,695100
2000-03-07,13.2188,13.25,13.0833,371700
2000-03-08,12.8333,13.1667,13.0833,387900
2000-03-09,13.0833,13.270999999999999,13.270999999999999,1016999
2000-03-10,13.1867,13.4377,12.7083,1361100
2000-03-13,12.77,12.770999999999999,12.0833,2302200
2000-03-14,12.27,12.4377,12.1667,1299600
2000-03-15,12.5833,12.9167,12.6877,1045199
2000-03-16,12.9167,13.5627,13.5627,879600
2000-03-17,13.2933,13.427,13.1043,249300
2000-03-20,13.2933,13.5627,12.895999999999999,705600
2000-03-21,13.0,13.1667,12.770999999999999,865200
2000-03-22,12.75,12.770999999999999,12.5,1946100
2000-03-23,12.3133,12.7293,12.645999999999999,1341900
2000-03-24,12.75,12.8127,12.6043,1740600
2000-03-27,12.5433,12.9377,12.7293,1173600
2000-03-28,12.75,12.75,12.1877,797700
2000-03-29,12.1667,12.395999999999999,12.2917,779100
2000-03-30,12.25,12.7917,12.4583,635100
2000-03-31,12.5433,13.75,13.75,699900
2000-04-03,13.75,14.2292,13.9167,851700
2000-04-04,13.8333,14.4167,13.645999999999999,966000
2000-04-05,13.25,13.8125,13.3333,702600
2000-04-06,13.1467,13.270999999999999,13.073,423600
2000-04-07,13.1267,13.2293,13.1043,152400
2000-04-10,12.8533,13.1043,12.5833,295200
2000-04-11,12.6367,12.6667,12.0417,915900
2000-04-12,12.0833,13.4377,13.1877,1201800
2000-04-13,13.1867,13.5,12.3127,348000
2000-04-14,12.1667,12.375,11.6877,1183800
2000-04-17,11.75,12.145999999999999,12.145999999999999,1298700
2000-04-18,12.0,12.0833,11.9377,1161300
2000-04-19,12.0433,12.1667,12.0417,882600
2000-04-20,11.96,12.1667,12.1043,456900
2000-04-21,11.96,12.1667,12.1043,0
2000-04-24,11.9367,12.6667,12.5833,754200
2000-04-25,12.6267,13.5627,13.5,759600
2000-04-26,13.3533,13.5627,13.1043,392100
2000-04-27,12.8533,13.4377,13.2917,631200
2000-04-28,13.23,13.25,13.0,284100
2000-05-01,13.0627,13.0627,12.7917,204300
2000-05-02,12.6267,12.6877,11.9167,712500
2000-05-03,11.0417,11.8333,11.0417,1967400
2000-05-04,11.1033,12.0417,11.75,808200
2000-05-05,11.6867,11.9167,11.4583,1178400
2000-05-08,11.4167,11.5417,11.25,1358700
2000-05-09,11.3433,11.375,11.020999999999999,1941300
2000-05-10,10.77,10.895999999999999,10.5,2166300
2000-05-11,10.75,10.8333,10.8333,1006200
2000-05-12,10.8125,11.0625,10.7292,352200
2000-05-15,11.03,11.0417,10.875,839100
2000-05-16,11.0,11.0417,10.9583,302700
2000-05-17,10.875,10.875,10.3333,643200
2000-05-18,10.3333,10.6667,10.2083,532800
2000-05-19,10.1667,10.1877,9.9167,247200
2000-05-22,10.02,10.0417,9.9793,876000
2000-05-23,9.96,10.375,10.0417,491700
2000-05-24,10.0433,10.5417,10.4583,369600
2000-05-25,10.5433,11.020999999999999,10.5,517499
2000-05-26,10.5,10.645999999999999,10.4167,105900
2000-05-29,10.5,10.645999999999999,10.4167,0
2000-05-30,11.0633,11.5417,11.375,689700
2000-05-31,11.3233,12.8127,12.520999999999999,1110900
2000-06-01,12.5433,12.6043,12.2917,431400
2000-06-02,12.5417,13.0833,12.7292,288600
2000-06-05,12.73,13.0,12.3333,269100
2000-06-06,11.5433,12.0,11.6877,293700
2000-06-07,11.75,11.895999999999999,11.7293,601500
2000-06-08,11.8133,11.8333,11.5,262800
2000-06-09,11.77,12.0627,12.0417,168900
2000-06-12,11.9167,12.0627,11.9377,124800
2000-06-13,11.875,11.875,11.770999999999999,314400
2000-06-14,11.75,11.9793,11.7917,642300
2000-06-15,11.9167,12.2293,12.1877,781500
2000-06-16,11.6033,12.3333,11.875,330900
2000-06-19,11.8767,12.3333,12.2293,215700
2000-06-20,12.21,12.2293,11.625,591300
2000-06-21,12.0833,12.0833,11.9167,543300
2000-06-22,12.0,12.4793,12.0627,343800
2000-06-23,12.0433,12.1043,11.7293,149400
2000-06-26,11.8333,12.0627,12.0,185100
2000-06-27,11.8767,12.5417,12.375,403800
2000-06-28,12.52,13.145999999999999,12.6043,490200
2000-06-29,12.6133,12.6667,12.2917,273300
2000-06-30,12.4167,13.25,12.9583,452100
2000-07-03,13.0,13.0833,13.0417,500100
2000-07-04,13.0,13.0833,13.0417,0
2000-07-05,13.0833,13.25,12.75,860700
2000-07-06,12.75,12.75,12.6667,434700
2000-07-07,12.5,12.9167,12.645999999999999,112500
2000-07-10,12.6367,12.645999999999999,11.9377,347700
2000-07-11,11.9167,11.9583,11.875,193500
2000-07-12,12.0633,12.1043,11.625,790200
2000-07-13,11.770999999999999,12.2917,12.2293,484800
2000-07-14,12.1867,12.2917,12.2917,146100
2000-07-17,12.2933,12.375,12.3543,225600
2000-07-18,12.3333,12.375,12.0,218100
2000-07-19,12.3333,12.375,11.9167,239700
2000-07-20,11.9167,12.145999999999999,12.0833,160200
2000-07-21,11.8533,12.020999999999999,11.4377,273600
2000-07-24,11.4167,11.5625,11.4167,1131900
2000-07-25,11.1667,11.4377,11.395999999999999,650700
2000-07-26,11.3733,11.375,11.270999999999999,1022700
2000-07-27,11.1667,11.4377,11.2917,227100
2000-07-28,11.1667,11.1667,10.25,2588100
2000-07-31,10.4167,11.25,11.25,602700
2000-08-01,11.0933,11.125,10.8543,225900
2000-08-02,10.8125,12.5,12.5,902700
2000-08-03,10.6667,11.3543,11.270999999999999,678900
2000-08-04,11.3333,11.375,11.020999999999999,539100
2000-08-07,11.1267,11.1667,10.7917,326400
2000-08-08,11.0417,11.4167,10.5833,1416600
2000-08-09,10.6458,11.25,11.25,837000
2000-08-10,10.9367,11.0833,11.0,333900
2000-08-11,10.8967,11.0627,10.9167,222600
2000-08-14,10.96,11.0417,10.9793,255000
2000-08-15,11.0104,12.3333,12.3333,399300
2000-08-16,11.6877,12.2917,11.9583,334800
2000-08-17,12.1867,12.9167,12.7293,1580400
2000-08-18,12.6667,13.0417,12.6667,709500
2000-08-21,12.6267,12.7083,12.4167,219900
2000-08-22,12.6267,12.7083,12.4167,0
2000-08-23,12.26,12.375,12.3647,311100
2000-08-24,12.2933,12.5,12.4583,270900
2000-08-25,12.3543,12.7083,12.520999999999999,202800
2000-08-28,12.46,12.6877,12.2917,155400
2000-08-29,12.3767,12.3853,12.145999999999999,345900
2000-08-30,12.27,12.3333,12.3333,210900
2000-08-31,12.28,12.3127,12.2293,190200
2000-09-01,12.24,12.6043,12.4583,193500
2000-09-04,12.24,12.6043,12.4583,0
2000-09-05,12.3767,12.4377,11.8543,244200
2000-09-06,11.8333,12.3333,12.0417,252000
2000-09-07,12.1667,12.1667,12.0,94200
2000-09-08,12.0433,12.0627,11.8543,181800
2000-09-11,11.75,12.1877,11.9377,142800
2000-09-12,11.96,12.25,11.9583,337800
2000-09-13,11.9367,12.645999999999999,12.4583,306900
2000-09-14,12.5633,12.7917,12.5103,284400
2000-09-15,12.46,12.4793,11.927,303000
2000-09-18,11.9367,12.1667,12.1043,295800
2000-09-19,12.27,12.395999999999999,12.0417,424200
2000-09-20,12.0,12.0,11.520999999999999,914100
2000-09-21,11.5433,11.9583,11.6667,1129800
