Date,Open,High,Low,Close,Volume
2016-12-28,2.4274,2.4274,2.4274,2.4274,316
2016-12-21,2.5602,2.5602,2.5602,2.5602,391
2016-12-15,2.7214,2.7214,2.7214,2.7214,368
2016-12-13,2.7498,2.7593,2.7498,2.7593,668
2016-12-09,2.5886,2.5886,2.5886,2.5886,387
2016-12-05,2.4274,2.8447,2.4274,2.8447,498
2016-11-29,2.3706,2.3706,2.3706,2.3706,273
2016-11-24,2.4274,2.4274,2.4274,2.4274,402
2016-11-22,2.4654,2.4654,2.4654,2.4654,11
2016-11-21,2.5602,2.6076,2.4654,2.6076,471
2016-11-17,2.5602,2.5602,2.5602,2.5602,158
2016-11-16,2.7214,2.7214,2.5602,2.5602,1054
2016-11-14,2.8921,2.8921,2.8921,2.8921,346
2016-11-10,2.8921,2.911,2.8921,2.911,871
2016-11-09,2.911,2.9205,2.911,2.9205,707
2016-11-04,2.7498,2.911,2.7498,2.911,401
2016-11-03,2.7498,2.7498,2.7119,2.7119,2438
2016-11-02,2.8636,2.8826,2.4843,2.7498,2099
2016-10-31,3.4419999999999997,3.4419999999999997,2.7783,3.0722,1666
2016-10-28,3.205,3.7455,2.7498,3.4419999999999997,2320
2016-10-27,3.2998,3.3851,3.2998,3.3851,237
2016-10-26,3.2998,3.7455,3.2808,3.7455,1545
2016-10-25,3.5084,3.7834,3.2714,3.2714,1487
2016-10-24,2.7214,3.2619,2.6266,3.2619,2627
2016-10-21,2.6266,2.7498,2.6266,2.7498,527
2016-10-03,2.6076,2.6076,2.6076,2.6076,384
2016-09-30,2.4654,2.7498,2.4654,2.7498,1662
2016-09-28,2.4654,2.4654,2.4654,2.4654,527
2016-09-27,2.4654,2.4654,2.4654,2.4654,1055
2016-09-26,2.5412,2.5412,2.5412,2.5412,110
2016-09-23,2.5602,2.7498,2.5602,2.7498,4052
2016-09-22,2.4559,2.5697,2.4559,2.5602,2768
2016-09-19,2.3895,2.4654,2.3895,2.4654,1421
2016-09-14,2.3895,2.3895,2.3895,2.3895,3
2016-09-08,2.3895,2.3895,2.3895,2.3895,4
2016-09-07,2.3706,2.3706,2.3516,2.3516,253
2016-08-29,2.399,2.399,2.399,2.399,209
2016-08-26,2.399,2.4654,2.399,2.4654,546
2016-08-25,2.3706,2.3706,2.2757,2.2757,605
2016-08-22,2.4843,2.4843,2.4843,2.4843,1538
2016-08-19,2.5602,2.7404,2.4749,2.7404,1448
2016-08-17,2.6266,2.7498,2.3895,2.7498,2542
2016-08-16,2.7498,2.7498,2.4654,2.5033,5965
2016-08-12,2.1714,2.38,2.1714,2.38,1154
2016-08-09,1.9913,2.0292,1.9913,2.0292,882
2016-07-20,2.0292,2.0292,2.0292,2.0292,14
2016-07-18,1.9439,1.9439,1.9439,1.9439,190
2016-07-08,1.7732,1.8016,1.7732,1.8016,542
2016-06-22,1.9344,1.9344,1.9344,1.9344,1582
2016-06-07,1.8585,1.8585,1.8585,1.8585,121
2016-06-02,1.9913,1.9913,1.9913,1.9913,252
2016-06-01,2.0387,2.0387,2.0387,2.0387,527
2016-05-23,1.868,2.1714,1.6973,2.1714,643
2016-05-20,2.0102,2.0102,2.0102,2.0102,248
2016-05-18,2.0387,2.0387,2.0387,2.0387,246
2016-05-17,2.1525,2.1525,2.0007,2.0007,483
2016-05-16,2.0197,2.4085,2.0197,2.1904,940
2016-04-28,1.9913,1.9913,1.9723,1.9723,304
2016-04-22,2.0387,2.0387,2.0387,2.0387,124
2016-04-20,1.9913,1.9913,1.9913,1.9913,252
2016-04-15,1.9913,2.0387,1.9913,2.0387,498
2016-04-11,2.1335,2.1335,2.1335,2.1335,235
2016-04-08,2.1335,2.5602,2.1335,2.5602,688
2016-04-07,2.2473,2.2473,2.2473,2.2473,211
2016-04-06,2.418,2.4654,2.418,2.4654,59
2016-04-04,2.2662,2.655,2.2662,2.418,1184
2016-04-01,2.124,2.2662,2.0766,2.2662,1660
2016-03-31,1.9818,1.9913,1.9818,1.9913,272
2016-03-30,1.8016,1.9913,1.8016,1.9913,2381
2016-03-29,1.8964,1.8964,1.8964,1.8964,211
2016-03-21,1.8964,1.8964,1.8964,1.8964,264
2016-03-17,1.9439,2.0766,1.9439,2.0766,259
2016-03-16,1.8964,1.8964,1.8964,1.8964,264
2016-03-14,1.9439,2.0861,1.8964,2.0766,783
2016-03-11,1.8964,1.8964,1.8964,1.8964,264
2016-03-04,2.0102,2.4085,1.9628,1.9913,1250
2016-03-03,2.105,2.3516,2.105,2.3516,240
2016-02-29,2.0482,2.0482,2.0482,2.0482,211
2016-02-22,2.1335,2.4654,1.9439,2.1999,1939
2016-02-18,1.9913,1.9913,1.9913,1.9913,252
2016-02-17,1.9154,1.9154,1.9059,1.9059,649
2016-02-16,1.9344,1.9344,1.9344,1.9344,211
2016-02-15,2.4085,2.4085,1.9344,1.9344,2058
2016-02-12,2.5033,2.655,2.5033,2.655,204
2016-02-09,2.2757,2.655,2.2757,2.655,427
2016-02-08,2.3706,2.3706,2.3706,2.3706,105
2016-02-05,2.4559,2.8162,2.418,2.5981,2712
2016-02-04,1.9723,2.3611,1.9723,2.3611,2989
2016-01-28,1.9344,1.9344,1.9344,1.9344,218
2016-01-21,2.0292,2.2568,2.0292,2.2568,527
2016-01-14,1.7542,2.0861,1.7542,2.0861,1032
2016-01-13,1.7921,1.8964,1.7921,1.8964,741
2016-01-12,1.6594,1.6594,1.6594,1.6594,302
2016-01-07,1.5172,1.5172,1.5172,1.5172,301
2016-01-04,1.5172,1.5172,1.5172,1.5172,334
2015-12-28,1.4603,1.4697,1.4508,1.4697,1073
2015-12-22,1.4697,1.4792,1.4508,1.4792,1235
2015-12-21,1.4887,1.6594,1.4887,1.6594,293
2015-12-16,1.6119999999999999,1.6119999999999999,1.6119999999999999,1.6119999999999999,311
2015-11-30,1.7827,1.7827,1.7827,1.7827,281
2015-11-26,1.8016,1.849,1.6594,1.849,738
2015-11-25,1.8964,2.0766,1.8964,2.0766,274
2015-11-24,1.8016,1.8964,1.8016,1.8964,339
2015-11-23,1.8016,1.8964,1.8016,1.8964,613
2015-11-20,1.6309,1.8016,1.6309,1.8016,514
2015-11-19,1.8964,2.2757,1.8016,1.8016,553
2015-11-18,1.7827,1.8964,1.7827,1.8775,1233
