Date,Open,High,Low,Close,Volume
2016-11-29,0.24,0.28,0.24,0.28,500
2016-11-28,0.24,0.24,0.24,0.24,100
2016-11-25,0.24,0.24,0.24,0.24,80
2016-11-24,0.26,0.26,0.25,0.25,2500
2016-11-23,0.28,0.28,0.28,0.28,3710
2016-11-22,0.25,0.3,0.25,0.28,11521
2016-11-21,0.35,0.35,0.28,0.28,4221
2016-11-18,0.34,0.34,0.34,0.34,1600
2016-11-15,0.35,0.35,0.35,0.35,500
2016-11-14,0.35,0.35,0.35,0.35,2550
2016-11-09,0.41,0.41,0.35,0.35,3530
2016-11-08,0.41,0.42,0.41,0.42,2040
2016-11-07,0.41,0.41,0.41,0.41,50
2016-11-04,0.41,0.41,0.41,0.41,40
2016-11-03,0.41,0.41,0.41,0.41,40
2016-11-02,0.41,0.41,0.41,0.41,50
2016-10-31,0.41,0.41,0.41,0.41,30
2016-10-28,0.41,0.41,0.41,0.41,50
2016-10-27,0.41,0.41,0.41,0.41,60
2016-10-26,0.4,0.41,0.4,0.41,4000
2016-10-24,0.41,0.41,0.36,0.36,120
2016-10-21,0.41,0.41,0.41,0.41,50
2016-10-20,0.41,0.41,0.41,0.41,50
2016-10-19,0.4,0.4,0.4,0.4,230
2016-10-18,0.39,0.4,0.39,0.39,7886
2016-10-17,0.35,0.38,0.35,0.38,4965
2016-10-14,0.35,0.35,0.35,0.35,50
2016-10-13,0.35,0.35,0.35,0.35,50
2016-10-12,0.35,0.35,0.35,0.35,50
2016-10-11,0.35,0.35,0.35,0.35,60
2016-10-10,0.35,0.35,0.35,0.35,50
2016-10-07,0.35,0.35,0.35,0.35,50
2016-10-06,0.35,0.35,0.33,0.33,3040
2016-10-05,0.35,0.35,0.35,0.35,50
2016-10-04,0.35,0.35,0.35,0.35,50
2016-10-03,0.35,0.35,0.35,0.35,50
2016-09-30,0.35,0.35,0.35,0.35,50
2016-09-29,0.35,0.35,0.35,0.35,60
2016-09-28,0.35,0.35,0.35,0.35,50
2016-09-27,0.35,0.35,0.35,0.35,50
2016-09-26,0.35,0.35,0.35,0.35,60
2016-09-23,0.35,0.35,0.35,0.35,60
2016-09-22,0.35,0.35,0.35,0.35,60
2016-09-21,0.35,0.35,0.35,0.35,100
2016-09-20,0.35,0.35,0.35,0.35,70
2016-09-19,0.35,0.35,0.35,0.35,60
2016-09-16,0.35,0.35,0.35,0.35,60
2016-09-15,0.35,0.35,0.35,0.35,50
2016-09-14,0.35,0.35,0.35,0.35,1582
2016-09-13,0.39,0.39,0.33,0.34,8028
2016-09-12,0.4,0.4,0.4,0.4,60
2016-09-09,0.38,0.42,0.38,0.4,2774
2016-09-08,0.36,0.38,0.36,0.38,1700
2016-09-07,0.4,0.4,0.35,0.35,1870
2016-09-06,0.4,0.4,0.4,0.4,50
2016-09-05,0.4,0.4,0.4,0.4,60
2016-08-31,0.4,0.4,0.39,0.39,5469
2016-08-30,0.35,0.38,0.35,0.38,6305
2016-08-29,0.43,0.43,0.35,0.35,10240
2016-08-26,0.43,0.43,0.43,0.43,50
2016-08-25,0.43,0.43,0.43,0.43,100
2016-08-24,0.43,0.43,0.43,0.43,30
2016-08-23,0.43,0.43,0.43,0.43,30
2016-08-22,0.43,0.43,0.43,0.43,100
2016-08-19,0.43,0.43,0.43,0.43,100
2016-08-18,0.42,0.43,0.42,0.43,7745
2016-08-17,0.4,0.4,0.39,0.39,1490
2016-08-12,0.4,0.4,0.4,0.4,1300
2016-08-11,0.4,0.4,0.4,0.4,900
2016-08-10,0.45,0.45,0.45,0.45,60
2016-08-09,0.45,0.45,0.45,0.45,50
2016-08-08,0.39,0.45,0.37,0.45,1862
2016-08-05,0.41,0.41,0.4,0.4,1030
2016-08-04,0.42,0.44,0.4,0.44,1900
2016-08-03,0.41,0.45,0.4,0.4,3455
2016-08-01,0.48,0.48,0.41,0.41,613
2016-07-29,0.48,0.48,0.48,0.48,50
2016-07-28,0.48,0.48,0.48,0.48,50
2016-07-27,0.48,0.48,0.48,0.48,50
2016-07-26,0.45,0.48,0.45,0.48,2000
2016-07-20,0.4,0.45,0.4,0.45,4354
2016-07-19,0.4,0.4,0.4,0.4,3641
2016-07-18,0.42,0.42,0.4,0.4,7586
2016-07-15,0.51,0.51,0.44,0.44,1810
2016-07-14,0.43,0.51,0.43,0.51,12103
2016-07-13,0.42,0.49,0.42,0.49,500
2016-07-12,0.45,0.5,0.4,0.48,18188
2016-07-11,0.53,0.53,0.53,0.53,1000
2016-07-08,0.55,0.57,0.47,0.48,6108
2016-07-07,0.53,0.62,0.43,0.59,61044
2016-07-06,0.49,0.64,0.49,0.64,3095
2016-07-05,0.56,0.56,0.45,0.55,3410
2016-07-04,0.54,0.56,0.46,0.56,4250
2016-07-01,0.57,0.59,0.57,0.59,3100
2016-06-30,0.46,0.55,0.46,0.55,11943
2016-06-29,0.45,0.45,0.45,0.45,100
2016-06-28,0.36,0.42,0.36,0.42,3650
2016-06-27,0.36,0.36,0.36,0.36,100
2016-06-24,0.4,0.4,0.32,0.35,11315
2016-06-23,0.45,0.45,0.42,0.42,2450
2016-06-21,0.52,0.52,0.52,0.52,100
2016-06-20,0.44,0.45,0.4,0.45,6250
2016-06-17,0.45,0.52,0.4,0.52,7810
2016-06-16,0.38,0.4,0.38,0.4,1750
2016-06-15,0.34,0.38,0.34,0.38,1813
2016-06-13,0.4,0.4,0.37,0.37,3300
2016-06-10,0.45,0.45,0.43,0.45,3236
2016-06-09,0.35,0.4,0.35,0.4,9932
2016-06-08,0.34,0.4,0.3,0.4,49241
2016-06-07,0.35,0.4,0.3,0.31,33227
2016-06-06,0.46,0.46,0.4,0.42,9023
2016-06-02,0.5,0.5,0.48,0.48,10200
2016-06-01,0.51,0.51,0.51,0.51,11665
2016-05-31,0.55,0.55,0.51,0.51,2230
2016-05-27,0.57,0.57,0.57,0.57,1772
2016-05-25,0.55,0.57,0.55,0.57,8131
2016-05-24,0.55,0.55,0.55,0.55,330
2016-05-23,0.55,0.55,0.55,0.55,900
2016-05-20,0.55,0.55,0.55,0.55,20
2016-05-19,0.56,0.56,0.48,0.48,5592
2016-05-18,0.57,0.57,0.57,0.57,20
