Date,Open,High,Close,Volume
2000-01-03,10.74,10.860999999999999,10.860999999999999,2134350
2000-01-04,10.6467,10.9443,10.8473,1854450
2000-01-05,10.7833,10.889000000000001,10.860999999999999,1842300
2000-01-06,10.8933,11.5557,11.0557,4415850
2000-01-07,11.0333,11.5277,11.4583,3104550
2000-01-10,11.5333,11.889000000000001,11.889000000000001,2665800
2000-01-11,11.7777,11.7777,11.4443,2281050
2000-01-12,11.45,11.4583,11.2363,2380950
2000-01-13,11.2222,11.6944,11.2778,2665795
2000-01-14,11.56,12.0277,11.875,4453200
2000-01-17,11.56,12.0277,11.875,0
2000-01-18,11.84,12.110999999999999,11.875,3393000
2000-01-19,11.8533,11.9583,11.610999999999999,1293300
2000-01-20,11.6733,11.7363,10.9443,4147649
2000-01-21,11.0,11.0,10.6111,2269795
2000-01-24,10.56,10.5833,10.125,4719150
2000-01-25,10.2267,10.389000000000001,10.375,2458350
2000-01-26,10.4233,10.8333,10.3333,3739950
2000-01-27,10.1667,10.4861,9.8889,3025345
2000-01-28,9.7833,9.9443,9.9167,4707450
2000-01-31,9.8933,10.0557,9.7917,2523150
2000-02-01,9.8933,10.2083,10.0697,4168350
2000-02-02,10.1167,10.5,10.2777,1120050
2000-02-03,10.34,10.6667,10.514000000000001,1728900
2000-02-04,10.6467,10.6943,10.2777,1948050
2000-02-07,10.3194,10.3194,10.0833,1037245
2000-02-08,10.1733,10.360999999999999,10.3197,1567350
2000-02-09,10.4233,10.514000000000001,9.861,1039949
2000-02-10,9.8933,9.9167,9.3333,3423600
2000-02-11,9.35,9.389,9.0833,3532500
2000-02-14,9.1167,9.139,8.9863,2786850
2000-02-15,9.06,9.152999999999999,8.7223,4944150
2000-02-16,8.7567,8.7777,8.1667,1882800
2000-02-17,8.2567,8.6667,7.9583,5431950
2000-02-18,8.0033,8.0277,7.638999999999999,2809800
2000-02-21,8.0033,8.0277,7.638999999999999,0
2000-02-22,7.6133,7.6667,7.125,7953300
2000-02-23,7.2533,7.9443,7.9443,6981750
2000-02-24,7.8667,8.0833,8.014,5361750
2000-02-25,8.0833,8.0833,7.75,2846695
2000-02-28,7.7133,8.2777,8.25,2303550
